review_id,review_text,rating,review_date,review_year,review_month,bank_code,bank_name,user_name,thumbs_up,text_length,source
896ee9aa-a483-4b1f-b73c-0a26c4b54790,most of the time is not working properly,1,2025-11-25,2025,11,BOA,Bank of Abyssinia,ashenafi endale,0,40,Google Play
d36fbdcb-b57e-4384-8e5b-ae549e25b33e,It keeps notifying me to disable developer options and quiet while I'm not enabled. always bring another type of problem with new updates.,1,2025-11-22,2025,11,BOA,Bank of Abyssinia,Eyosias Adane,0,138,Google Play
b9fa948b-07bc-41f5-9e49-5e612b9a9db6,the lag is unbelievable when you need it the most this suks,1,2025-11-19,2025,11,BOA,Bank of Abyssinia,dani boy,0,59,Google Play
c198f602-e9fb-4b61-ad3a-8efe42269b8d,I cant belive I could find the worst bank app ever .yet very simple to fix the problem and the company just ignored it. no body can do business with this kind of app.,1,2025-11-18,2025,11,BOA,Bank of Abyssinia,yoseef abdulhamid,0,166,Google Play
afad642f-39c4-4db0-adbf-5fbe7143f960,it is a good app,5,2025-11-18,2025,11,BOA,Bank of Abyssinia,Ashenafi Biftu,0,16,Google Play
58ccb5e9-0cf7-413c-8bb4-6515d4863bc1,🥰🥰🥰🥰🥰 app is good but i was live in abroad and when i enter my otp code it didnt make me to write my code it the app want it self write thats not fair so please other wise i like it why,5,2025-11-15,2025,11,BOA,Bank of Abyssinia,Amenti Tesgera,39,185,Google Play
9fb5fdaa-6172-43c1-ba46-2fcdfcd84c13,it is not working at all,1,2025-11-15,2025,11,BOA,Bank of Abyssinia,አጋፋሪ ሚዲያ Agafari media,0,24,Google Play
0ed79d57-a54c-4541-9df0-67e1e8c72be3,when trying to activate the app it keeps on loading on the security questions page. It has been two days,1,2025-11-13,2025,11,BOA,Bank of Abyssinia,Barecha Ashenafi,0,104,Google Play
f38caf5b-4580-4a9f-819f-f4cd3d789176,fast and simple,5,2025-11-11,2025,11,BOA,Bank of Abyssinia,Mebrate Teklay Negesse,0,15,Google Play
9f9ace0f-c63b-4482-a159-12c2bcd357ae,Worest Banking App Ever I seen. Fake App Bad Better to Leave,1,2025-11-10,2025,11,BOA,Bank of Abyssinia,Shadow Protocol (shadow),0,60,Google Play
6a7a5c64-4056-404d-b37e-60bf1d6ee90a,best of best,5,2025-11-10,2025,11,BOA,Bank of Abyssinia,Hailay G Hailu,0,12,Google Play
c6661ae9-95ab-4a2d-be7b-ad93bb48f278,"I would like to share feedback regarding the application. It frequently experiences disruptions and does not function properly, often freezing or failing to load. This issue is affecting workflow and efficiency. Kindly review and address this problem to ensure smoother performance.",1,2025-11-08,2025,11,BOA,Bank of Abyssinia,Melesse Ayehu,77,282,Google Play
493dc1a0-1d88-4d43-93ab-9b3c9d7426d9,Meet you genuine.App I tried is not functional.Helping.welldoingwith BOA Ethiopia .fastandrelevant.morconnecting Digitalyworld.Digitalyworld. thanks.,5,2025-11-08,2025,11,BOA,Bank of Abyssinia,Yeshambel kebede Melese,0,149,Google Play
aa74e8f9-67d1-486a-a601-761ce0c79a4e,"Barely works, it always fails to connect",1,2025-11-07,2025,11,BOA,Bank of Abyssinia,Navicii Entertainment,0,40,Google Play
6308cb59-e418-4559-80e1-b53d44ce7c9a,my fav app,5,2025-11-07,2025,11,BOA,Bank of Abyssinia,abi Man,0,10,Google Play
8fa4d905-fcd5-4124-8745-0014e9e746cf,this app launch time is so long also has dozen bugs in addition it's has been long time get update,1,2025-11-05,2025,11,BOA,Bank of Abyssinia,VORTEX,2,98,Google Play
e7e0dd5b-59ee-4ed8-abe8-821ed28c1a6f,"Your application is very irritating to use, some functionality doesn't even work like on the card management. You need to do better than this and it good idea to reference other banking applications.",3,2025-11-04,2025,11,BOA,Bank of Abyssinia,Micheal Behailu,10,199,Google Play
a2d5bdf0-ff92-408b-be55-a4bfa7b61fbc,i m sorry but it doesn't work for my android it is too slow but other bank are very fast please update,1,2025-10-30,2025,10,BOA,Bank of Abyssinia,yeshiwas Dagnew,0,102,Google Play
8312e6d0-3b41-4061-b83f-54f6fcb4317a,"the worst app ever,",1,2025-10-30,2025,10,BOA,Bank of Abyssinia,Fira Wassie,0,19,Google Play
924bdf3b-0b78-4402-9aaf-d1cbc39cc6af,"I kindly request that Bank of abyssinia address issues with its mobile app. It is very slow, has numerous problems, and frequently experiences downtime. The user experience is also poor. Thank you.",1,2025-10-28,2025,10,BOA,Bank of Abyssinia,ttss gulugulu,0,197,Google Play
426191d1-9b6d-4582-aeae-55633c041d3e,this app can't open? what is problem? please solve my problem?,1,2025-10-28,2025,10,BOA,Bank of Abyssinia,Khaayyoo Birkii,0,62,Google Play
1f73f73b-a5e4-4114-a45d-992a360ebb87,very very lazy app,1,2025-10-26,2025,10,BOA,Bank of Abyssinia,Libanos Seboka,0,18,Google Play
6606f3a3-dbc9-4032-a905-37c737501776,The best bank in 🇪🇹,5,2025-10-23,2025,10,BOA,Bank of Abyssinia,Kefyalew Ol'anna,1,19,Google Play
9917233c-933c-444f-b986-e97d3fe0f682,the worst app in my financial experience.,1,2025-10-22,2025,10,BOA,Bank of Abyssinia,Mule Mac,0,41,Google Play
29295b2c-ebe8-4dfe-9cd3-c3a5806b810b,good for mb appliciation,5,2025-10-21,2025,10,BOA,Bank of Abyssinia,Zerihun Senbeto,0,24,Google Play
c9162816-c2cd-478c-ab34-9569f63d3711,the worst bank ever. slow don't accept dual sim. they are very stupid and greedy,1,2025-10-20,2025,10,BOA,Bank of Abyssinia,Henok,0,80,Google Play
6725eae9-b141-4a7c-abcd-90125d0fa3bd,"The app is not suitable and lacks a good UI design. As a large bank, you must update your app with a professional UI that is fast and appropriate.",2,2025-10-16,2025,10,BOA,Bank of Abyssinia,Twaf Tech,0,146,Google Play
cdc789cd-c2e6-415e-906f-0bde3fa850b1,an exceptional banking app.,5,2025-10-16,2025,10,BOA,Bank of Abyssinia,Gatluak Yiey Mayom,0,27,Google Play
68b7a597-8133-4584-9c3f-1e26fa21184e,from the last week updates the app is not working Please check the problems,1,2025-10-08,2025,10,BOA,Bank of Abyssinia,WASIHUN GETU,0,75,Google Play
147dc910-f84e-4950-9cd0-a6ce1ca0b070,office branches have to improve their services please,4,2025-10-07,2025,10,BOA,Bank of Abyssinia,Daniel Bekele,0,53,Google Play
7345b274-906c-4bfc-b37d-8131020ad13e,Why does it keep crashing? I can't even use this. BOA should do better. You have many customers and how to deal with this. I can't send money now.,1,2025-10-05,2025,10,BOA,Bank of Abyssinia,Amlakendalew Dubale,3,146,Google Play
4587385c-78c9-4310-b8aa-da0bce565a91,it needs a timely update,5,2025-10-03,2025,10,BOA,Bank of Abyssinia,yihenew mulat,0,24,Google Play
1310296e-3850-494f-83bc-936ea27684ab,"It does not show the name of the person who sent the money to request a receipt. This has become very difficult for us. When different people transfer the same amount to me from different banks, it is very difficult to identify the account or the name of the sender.",3,2025-10-01,2025,10,BOA,Bank of Abyssinia,Yonas amare,50,266,Google Play
7481b511-72a1-4592-8087-c029fc656e67,"most of bank apps in Ethiopia are linked with ethiopian phone number, I live in US permanently so when I open BoA account, I told them where I live and to link it with email address instead of phone # as ethio phone number is not working where I live, unfortunetly my fear appeared and now when I change my phone device, it send the code to the ethio number which is not with me now. so please when u develop bank apps consider the diaspora community to use ur apps",1,2025-10-01,2025,10,BOA,Bank of Abyssinia,Nat T,0,465,Google Play
baad5c11-63e6-4b64-9006-c4cb1481036d,I can't type my otp on it.,1,2025-10-01,2025,10,BOA,Bank of Abyssinia,Alemayehu Fentie,0,26,Google Play
b768c25c-bc3a-4d57-8c45-97e489546662,I love this bank the best experience ever.,5,2025-09-28,2025,9,BOA,Bank of Abyssinia,Tsegie Shewarged,7,42,Google Play
c90fb60a-ea63-47f0-aa65-fcb41b6534e1,"Nothing has been improved, it doesn't work like the previous version.",1,2025-09-25,2025,9,BOA,Bank of Abyssinia,nathan esayas,3,69,Google Play
a05681a9-b69a-48b6-92c5-79a7d916bd61,"need alot of connection, chooses device, very lug even when there is connection",1,2025-09-17,2025,9,BOA,Bank of Abyssinia,Amir Ahmed,0,79,Google Play
7cedd008-b817-442b-9da0-76ea15713450,On my ios it's perfect but on android it barley works and don't transfer and after a while it crushed and totally stopped working. Please fix the issue my beloved bank of abyssinia.,1,2025-09-15,2025,9,BOA,Bank of Abyssinia,Osman Ismail,179,181,Google Play
14d8c41d-2533-40c1-97f2-7df99a3d3a44,since the last update i can open the app crashes a lot and omg its being very slow opening and loading,2,2025-09-15,2025,9,BOA,Bank of Abyssinia,Kirubel solomon (pablo),0,102,Google Play
dfad5025-20f7-4556-bdaf-294785947fa3,its nice app especially the transaction limit is extended but We face that BoA m.banking app doesn't respond at the activation stage strictly at SMSNG mobile phone. please try this to make safe.,4,2025-09-11,2025,9,BOA,Bank of Abyssinia,Astec Phonetastic,12,194,Google Play
a56b1202-a6db-405b-aba1-586a16bc417d,please open my mobile app,5,2025-09-10,2025,9,BOA,Bank of Abyssinia,Alayu,0,25,Google Play
dc3c97a2-0fe6-4a49-a2d3-9cc949380a0d,Best banking transaction application in Ethiopia !,5,2025-09-05,2025,9,BOA,Bank of Abyssinia,Fitsume Tebarek,0,50,Google Play
3e8a43b7-e4a5-4ba0-850e-332a7dad3a24,has issue after installation and i think it doesn't work with tecno common 30,1,2025-08-26,2025,8,BOA,Bank of Abyssinia,Miki ele,0,77,Google Play
ec30627f-c9a0-48f6-8fd2-38fcae3ab112,"as bank, u should at least hire someone good at their job bc this a joke nowadays I can't even log in or even transfer without it crashing if u fix the app I will update this review I am counting on u boa update: so they atleast fixed it but as suggestion can u put password when in final step of sending money it will feel more secure that way",4,2025-08-17,2025,8,BOA,Bank of Abyssinia,Aman uzmaki,8,344,Google Play
ac500ef1-8d40-4c19-b862-c5f47b165e97,"it almost never boots up!!! and even if it did, it crashes immediately",1,2025-08-15,2025,8,BOA,Bank of Abyssinia,BIG MOUNT D ll (B.M.D.ll),1,70,Google Play
161dbde7-f447-412e-abf3-8ae5e7ba5012,Best mobile app in the country,5,2025-08-14,2025,8,BOA,Bank of Abyssinia,Chaltu Habte,0,30,Google Play
bffe6663-e88f-4a08-97bc-e6ea6b2d8227,keeps freezing at the front page.,1,2025-08-10,2025,8,BOA,Bank of Abyssinia,BESUFEKAD ROBEL,0,33,Google Play
6dd324c1-79ef-4935-9c87-ad0fd8fd1635,it is not working on redminote 11 pro+ pls fix it,1,2025-08-08,2025,8,BOA,Bank of Abyssinia,yusfo 1,1,49,Google Play
a7eb5cbd-790a-4537-8278-ccaef158654b,1) Crashes repeatedly 2) Takes Century to Boot 3) Repeatedly requires Update which is very annoying. 4) It doesn't ask for Password for one step confirmation when transferring money. 5) Automatically stops music when the app is launched (it doesn't really matter just fyi) Overall this have to be the worst mobile banking app I have tried so far and should not be released with all these bugs & issues.,1,2025-08-02,2025,8,BOA,Bank of Abyssinia,Møti,133,402,Google Play
fe2fcc2e-a065-4210-a48b-4ea4e93f383e,This App is Getting worse and worse with every update,2,2025-07-11,2025,7,BOA,Bank of Abyssinia,Bemnet Teshome,1,53,Google Play
5caae1bf-1a44-4370-8c45-19b8c0481d65,it sucks as hell. it crashes most of the time and takes a long time to load .,1,2025-07-03,2025,7,BOA,Bank of Abyssinia,Elvis Rukerandanga,3,77,Google Play
95520951-566d-4ddb-bf19-a9ecf5b6e35a,"The App is nice and easy to use but after some time it crushed and said ""Error check your device connectivity"" please fix it",3,2025-07-02,2025,7,BOA,Bank of Abyssinia,Iron Lady,25,124,Google Play
d713bd24-8fc6-48e4-ad53-aeafeda8babc,Easy and very nice app to load more than the previouse but in recent time some loading problem detected.,5,2025-07-01,2025,7,BOA,Bank of Abyssinia,Hadush Berhe,188,104,Google Play
7213dbd5-f192-45fd-96d1-3fc1db24759c,"The worst MBA I have experienced, The app crush frequently and they take to long to fix the problem even more than a week.",1,2025-06-27,2025,6,BOA,Bank of Abyssinia,Natnail Getachew,6,122,Google Play
8b9c0316-a505-4e36-b2c3-844d7b9d209d,"very uninterested it's not working when the ""developer mode on"" i haven't off the developer options i preferred to uninstall your app .....",1,2025-06-24,2025,6,BOA,Bank of Abyssinia,Mu Kee,4,139,Google Play
3559b91c-fad9-4032-bebe-cf99974b9628,"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,2025,6,BOA,Bank of Abyssinia,Robel Alebachew,25,352,Google Play
c3f2810d-cf99-4600-90ac-bef47adb9e7a,"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,2025,5,BOA,Bank of Abyssinia,Ethiopia,0,121,Google Play
2e219268-96fd-400c-8632-0b0d1044f487,"This app is a joke. It crashes more than it works, takes forever to load, and half the features are just decorative at this point. Can’t log in, can’t transfer money, can’t even check my balance without it bugging out. To the developer: Are you actually trying to make this work, or is this some kind of social experiment to test our patience? Did you build this in your sleep? Because it definitely looks like it. If this is your idea of a functional app, maybe consider a different career path🙏",1,2025-05-21,2025,5,BOA,Bank of Abyssinia,Natty Solomon,247,496,Google Play
f8bb86fb-594a-48ea-be1f-d08ea0882b8e,Worst App ever. Totally unreliable. And it didn't work at all for the last 4 months.,1,2025-05-18,2025,5,BOA,Bank of Abyssinia,Dagar,12,84,Google Play
b640cc87-df88-4b6b-9b9f-13fe0bdd5dfa,"this app does no work on Samsung a51, it just gives a preview of the logo",1,2025-05-11,2025,5,BOA,Bank of Abyssinia,fire biru,0,73,Google Play
301f6927-9395-4cda-bb77-041a36323875,"i entered incorrect security question by mistake boa app lock pin forever, why is there no other options? ?? i contacted different branchs more then 4times but they didn't able to solve this issue .",5,2025-05-10,2025,5,BOA,Bank of Abyssinia,bogale abunu,355,198,Google Play
62fa097e-3fd8-4522-a3a3-9b13f17f594d,"This app future is good, but there is problems with apps to reset and activate it, which is difficult even to the branch staffs, and it takes too long times to active at the branch plus most of the time high expected failure of activation after process at the counter and OTP sent not work",1,2025-05-06,2025,5,BOA,Bank of Abyssinia,Ahmed Abdo Bedaso,4,289,Google Play
dbd9dbf2-47ee-4103-8631-cd0ef79f4344,Bad app . it stuck when you open and noting WORKS.,1,2025-04-23,2025,4,BOA,Bank of Abyssinia,Natina'el Taye,2,50,Google Play
8a4d9c01-9e5a-4732-a8ab-9341930b30c8,"the app isn't working after it asked me the password it starts loading, but it doesn't open",3,2025-04-20,2025,4,BOA,Bank of Abyssinia,Nahom Abebe,5,91,Google Play
3271d45f-2900-41b6-878c-669ac563e60a,It keeps showing this pop up to turn off developer options even tho it's off! I had to turn on and then off to make it work! This is a horrible experience and needs a fix asap! Plus kinda slow.,1,2025-04-19,2025,4,BOA,Bank of Abyssinia,Abel Hubena,24,193,Google Play
94ef86ef-6437-4c31-96c5-efeb7f32829f,i would have given it a lower if it was possible because it crush so much and it take the bank so long to fix the bug,1,2025-04-08,2025,4,BOA,Bank of Abyssinia,Yared Getachew,7,117,Google Play
b3a22053-e2b9-47e6-8083-a2e73a7c6bed,after i typed in my password it says successfully logged out ...and goes back to the first page,2,2025-04-04,2025,4,BOA,Bank of Abyssinia,yonas gebre,2,95,Google Play
1197ad29-5063-4999-888c-589582754caa,"after activated the application it not allowed to sign , automatically it is turn off In my phone, why ?",1,2025-03-31,2025,3,BOA,Bank of Abyssinia,Hone Boy,0,104,Google Play
e9072e9a-76dc-49d1-b423-cb64c4656802,this version is not working for me I cannot even buy card. I cannot send money,1,2025-03-30,2025,3,BOA,Bank of Abyssinia,Yohannes Assefa,2,78,Google Play
e52a6ccb-dc16-472c-84ef-2969c08a9318,"It can't actively on initialization, it says incorrect OTP getting the exact OTP",1,2025-03-29,2025,3,BOA,Bank of Abyssinia,Nahom Tesfamikael,4,80,Google Play
b96d31a2-9360-43ab-ba3c-a44b324f8288,considering the fact the bank is huge this app really bad you could do better,1,2025-03-25,2025,3,BOA,Bank of Abyssinia,Anteneh Mesfin,1,77,Google Play
6b5a5455-dcd0-4a2a-8cbb-f0deb5706498,i have went to the bank so many times because i couldn't make any transaction i can only see my balance nothing else so what is the point of having mobile banking if i can't make any transaction with it please work in that,1,2025-03-21,2025,3,BOA,Bank of Abyssinia,Rakeb Mulugeta,2,222,Google Play
7d475f3a-15b4-4e56-ae4b-1fc451749e61,"Edit: New bug, app not letting me type in my otp codes. Shameful Why does this app not allow me to use it while having developer options on? Did y'all consider that I might, perhaps, be an actual developer? Why am I expected to toggle the option on and off just to bank (restarting my phone when I do)? Why is the message labled as somthing that will ""smoothen"" the experience? This is like the most ""security consultant"" thing to implement in an app. Please invest in actual security, not this mess.",1,2025-03-12,2025,3,BOA,Bank of Abyssinia,Beamanuel Tesfaye,138,500,Google Play
0e5e093a-1cf1-4c49-87ed-046888b8afa9,"Decent, but there problems sometimes it says error When i transfer money but infact it transferred because of this bug i transferred 2 times instead of 1 and also we can't transfer money to others telebirr acc we only can to our self BOE Dev fix this !!!",3,2025-03-11,2025,3,BOA,Bank of Abyssinia,Nati Man,3,254,Google Play
c9f8ff21-b8d1-400f-bb94-c98399a25ad5,"The bug is still there,the app crashes every time i try to log in, especially in old phones like my Galaxy A32",1,2025-03-10,2025,3,BOA,Bank of Abyssinia,Bamlak Sintayehu,1,110,Google Play
73ce76e4-b7a2-4ed8-b6fd-f9b388bdb4a6,what awesome apps. it is very simple to use and more much important apps.,5,2025-03-09,2025,3,BOA,Bank of Abyssinia,Teddy Abayneh,2,73,Google Play
1962d1c4-e2c2-4ac7-91b6-b0a75ae11d7a,Worst mobile banking app I ever experienced I was blaming other apps but comparing with this they're too much better!!!! It clashes it takes much longer time to login while loading in short it's a complete of trash,1,2025-03-06,2025,3,BOA,Bank of Abyssinia,Abel Tesfaye,5,214,Google Play
7d468428-1ccb-4528-9984-9324db9b9d2b,bro the worst app made by human kind!! as a software engineer it make me so sad seeing enterprise as big as BOA make apps like this. it is a disgrace for our country!!,1,2025-03-05,2025,3,BOA,Bank of Abyssinia,Tarik Teshome,0,167,Google Play
49b877c9-5536-4be5-8674-e3ae975fa0ed,"I downloaded the app for the first time while reading other customers reviews and as soon as i installed and opened the app it closes back automatically, what unserious bank, now i uninstalled the app immediately",1,2025-03-03,2025,3,BOA,Bank of Abyssinia,Cyber boy,1,212,Google Play
529fe570-b1aa-48b7-b349-444b98c1fce7,It has good features but sometimes it doesn't work...0,1,2025-03-02,2025,3,BOA,Bank of Abyssinia,Merkeb,1,54,Google Play
b7206c5f-267e-44f1-b044-8f6f9392701d,It's not opening. Really frustrating,1,2025-03-01,2025,3,BOA,Bank of Abyssinia,Wedi 20,2,36,Google Play
9035f28b-9646-4fe9-80e1-6b6926b0289e,Nice app and it's easy to use,5,2025-02-21,2025,2,BOA,Bank of Abyssinia,Yebelay Getnet,2,29,Google Play
25b7eec9-d1ef-41be-8bb3-3fd1b1cb8068,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",1,2025-02-15,2025,2,BOA,Bank of Abyssinia,miki,3,207,Google Play
d77a87f6-2a20-4b6b-b7fa-acbb3d19b636,Make it easy and convienient to use and perfect for all to high prefrence and choice.,3,2025-02-07,2025,2,BOA,Bank of Abyssinia,Zola Man,2,85,Google Play
63c608e3-85ac-46ab-a948-1ab4a81bd575,I have been using this app for two years.It is amazing.,5,2025-02-01,2025,2,BOA,Bank of Abyssinia,Haben Hailemariam,3,55,Google Play
c3b78417-6822-48b0-8c40-6f5f96d0e2b2,Always do update and that is annoying,3,2025-01-27,2025,1,BOA,Bank of Abyssinia,Mesfin Wegayehu,0,37,Google Play
06ad47bd-3a6a-45b4-ae10-6dd4170bc254,Whenever I try to sign in app close please fixed it out,2,2025-01-21,2025,1,BOA,Bank of Abyssinia,Chol Kur,0,55,Google Play
6c01b8b7-76b7-4f56-a822-bdf7674d30a0,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,1,2025-01-18,2025,1,BOA,Bank of Abyssinia,Yitbarek Misganaw,5,123,Google Play
46c41e87-0d7a-491b-8641-2c1acdaddea3,Horrible customer service and app crashes Horrible!!,1,2025-01-15,2025,1,BOA,Bank of Abyssinia,Milkyas theodros,2,52,Google Play
1c339143-79e1-4f37-9ea7-398b7844903b,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,1,2025-01-13,2025,1,BOA,Bank of Abyssinia,Abdisa BiruK,6,89,Google Play
fb9a7444-76cf-4f2d-a8be-72d3009a034c,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,3,2025-01-07,2025,1,BOA,Bank of Abyssinia,Abbuu Ko,0,114,Google Play
9bea391b-234f-439d-a844-47d0c839a89a,Fast and suitable for the customers.,5,2025-01-04,2025,1,BOA,Bank of Abyssinia,Ze Robel,1,36,Google Play
a7888312-64d5-44d6-b708-a6d29b168825,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",1,2025-01-03,2025,1,BOA,Bank of Abyssinia,abebe mekasha,23,499,Google Play
2d52d1a5-525c-4655-b858-e8d0d2e20bc2,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,1,2024-12-27,2024,12,BOA,Bank of Abyssinia,Abemelek Fasika,8,215,Google Play
6f08a7e9-d374-4337-aa1c-929bc4157b1b,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,1,2024-12-24,2024,12,BOA,Bank of Abyssinia,Yisehak Tesfaye,2,106,Google Play
f467c327-ab9b-4e79-8d97-2e1b573f6c98,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",1,2024-12-19,2024,12,BOA,Bank of Abyssinia,Hamon,10,351,Google Play
b9b684de-8146-46ae-b1fa-8f07272c6fd2,"Easy and sooo simple to use it, also its easy to stole someones money using the app",3,2024-12-16,2024,12,BOA,Bank of Abyssinia,Natnael Zelalem,0,83,Google Play
56e4df5e-cfd9-4c86-b9b7-ec322a07674e,The worst banking app ever. Never works!,1,2024-12-14,2024,12,BOA,Bank of Abyssinia,Kaleab Leyessa,0,40,Google Play
2795b1e3-ccdc-4b4a-8c25-cd4c6cc0d2ba,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,1,2024-12-10,2024,12,BOA,Bank of Abyssinia,Matias Kebede,19,285,Google Play
93bee220-7c85-4d30-ba6f-c8168c201b5a,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",4,2024-12-08,2024,12,BOA,Bank of Abyssinia,Siem Kibrom,47,424,Google Play
6fe3a0f0-e9dd-4dcb-81ab-e478b1239d55,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",1,2024-12-07,2024,12,BOA,Bank of Abyssinia,Surafel,430,386,Google Play
9815bb8a-2108-49fe-8292-fb360aed8331,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,1,2024-12-06,2024,12,BOA,Bank of Abyssinia,Emmanuael Asrat,17,390,Google Play
f07f9c2b-112a-4fe7-9187-0da7683616bc,It doesn't work on my 2 devices A05 and A34 😡,1,2024-12-02,2024,12,BOA,Bank of Abyssinia,Haile Znabu,1,45,Google Play
c150161c-e679-408f-aa76-41f4c9787f9a,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",1,2024-11-29,2024,11,BOA,Bank of Abyssinia,Abraham Assefa,88,346,Google Play
1756e606-985f-44eb-bab4-95bcf0848416,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,1,2024-11-28,2024,11,BOA,Bank of Abyssinia,Hildana Endale,19,224,Google Play
8c12373b-e19d-494f-8506-a54490d9709b,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,1,2024-11-28,2024,11,BOA,Bank of Abyssinia,Ephi T,0,82,Google Play
5816b056-8f44-4faf-92a4-a28efd01448b,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,1,2024-11-26,2024,11,BOA,Bank of Abyssinia,Khalid Ahmed,8,114,Google Play
d9c98c7f-3df6-466f-a6fc-820cb281fad1,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",1,2024-11-19,2024,11,BOA,Bank of Abyssinia,Henok Abebe,5,109,Google Play
695331e7-0600-4a44-805b-255770e5f33b,Fast and reliable,5,2024-11-18,2024,11,BOA,Bank of Abyssinia,Geremew Girma,1,17,Google Play
3d362e0c-4c39-498b-8b61-b52226effacd,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",1,2024-11-17,2024,11,BOA,Bank of Abyssinia,Daniel Berhanu,23,264,Google Play
e086cf56-30a1-4650-b7c7-492dbab0f831,"This app crashes everytime, please fix it",1,2024-11-12,2024,11,BOA,Bank of Abyssinia,Yoseph Seyoum,0,41,Google Play
6446c637-4d71-4aa9-b09c-abcc44110734,i find it interesting specially in reciept downloading,1,2024-11-12,2024,11,BOA,Bank of Abyssinia,legese sis,0,54,Google Play
10cdcbf6-81ab-4281-8583-665788be8e91,This app is not available on all android versions and some times it is not functional.,1,2024-11-08,2024,11,BOA,Bank of Abyssinia,Haftom Kelemewerk,2,86,Google Play
ac6715ed-80bf-4720-8893-cd6f0340c82c,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",1,2024-11-04,2024,11,BOA,Bank of Abyssinia,Amanuel HabteMARIAM Asfaw,0,82,Google Play
169b6d5b-b5df-4a42-9168-ce968142da5b,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,3,2024-10-27,2024,10,BOA,Bank of Abyssinia,bk love,11,97,Google Play
03ed7b23-17b8-4ae5-9c2f-29922a888edf,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",1,2024-10-14,2024,10,BOA,Bank of Abyssinia,888,26,491,Google Play
df4d9c87-1a87-4a1d-8900-581c52470725,A painfully slow banking app service. Please don't make it your choice!,1,2024-10-13,2024,10,BOA,Bank of Abyssinia,Mintesinot Desalegn,0,71,Google Play
